,from_person,to_person,timestamp,connection_id,forward
87,A01205,A01204,2024-08-24 23:47:22.761,A01205_A01204,False
88,A00899,A00905,2024-08-25 08:42:02.495,A00899_A00905,True
89,A00905,A00899,2024-08-25 08:42:02.495,A00905_A00899,False
90,A00899,A01066,2024-08-25 08:42:44.104,A00899_A01066,True
91,A01066,A00899,2024-08-25 08:42:44.104,A01066_A00899,False
92,A00905,A01066,2024-08-25 08:42:53.391,A00905_A01066,True
93,A01066,A00905,2024-08-25 08:42:53.391,A01066_A00905,False
94,A01189,A02700,2024-08-25 09:21:23.995,A01189_A02700,True
95,A02700,A01189,2024-08-25 09:21:23.995,A02700_A01189,False
96,A02530,A02700,2024-08-25 09:24:17.264,A02530_A02700,True
97,A02700,A02530,2024-08-25 09:24:17.264,A02700_A02530,False
98,A03023,A02450,2024-08-25 09:32:59.372,A03023_A02450,True
99,A02450,A03023,2024-08-25 09:32:59.372,A02450_A03023,False
100,A03065,A02724,2024-08-25 09:33:22.543,A03065_A02724,True
101,A02724,A03065,2024-08-25 09:33:22.543,A02724_A03065,False
102,A02696,A02697,2024-08-25 09:38:34.559,A02696_A02697,True
103,A02697,A02696,2024-08-25 09:38:34.559,A02697_A02696,False
104,A01451,A02327,2024-08-25 11:12:56.974,A01451_A02327,True
105,A02327,A01451,2024-08-25 11:12:56.974,A02327_A01451,False
106,A00114,A01313,2024-08-25 11:28:16.402,A00114_A01313,True
107,A01313,A00114,2024-08-25 11:28:16.402,A01313_A00114,False
108,A04052,A04074,2024-08-25 11:40:06.989,A04052_A04074,True
109,A04074,A04052,2024-08-25 11:40:06.989,A04074_A04052,False
110,A01124,A00114,2024-08-25 11:56:52.259,A01124_A00114,True
111,A00114,A01124,2024-08-25 11:56:52.259,A00114_A01124,False
112,A01313,A00473,2024-08-25 11:57:09.240,A01313_A00473,True
113,A00473,A01313,2024-08-25 11:57:09.240,A00473_A01313,False
114,A00473,A00017,2024-08-25 11:57:41.476,A00473_A00017,True
115,A00017,A00473,2024-08-25 11:57:41.476,A00017_A00473,False
116,A00055,A01313,2024-08-25 11:57:56.579,A00055_A01313,True
117,A01313,A00055,2024-08-25 11:57:56.579,A01313_A00055,False
118,A00017,A01313,2024-08-25 11:58:00.611,A00017_A01313,True
119,A01313,A00017,2024-08-25 11:58:00.611,A01313_A00017,False
120,A00473,A00055,2024-08-25 11:58:13.726,A00473_A00055,True
121,A00055,A00473,2024-08-25 11:58:13.726,A00055_A00473,False
122,A00114,A00065,2024-08-25 11:58:16.224,A00114_A00065,True
123,A00065,A00114,2024-08-25 11:58:16.224,A00065_A00114,False
124,A00017,A00055,2024-08-25 11:58:20.807,A00017_A00055,True
125,A00055,A00017,2024-08-25 11:58:20.807,A00055_A00017,False
126,A00477,A01313,2024-08-25 11:58:43.123,A00477_A01313,True
127,A01313,A00477,2024-08-25 11:58:43.123,A01313_A00477,False
128,A00114,A04018,2024-08-25 11:58:50.775,A00114_A04018,True
129,A04018,A00114,2024-08-25 11:58:50.775,A04018_A00114,False
130,A00777,A01313,2024-08-25 12:01:34.622,A00777_A01313,True
131,A01313,A00777,2024-08-25 12:01:34.622,A01313_A00777,False
132,A00055,A00477,2024-08-25 12:01:43.043,A00055_A00477,True
133,A00477,A00055,2024-08-25 12:01:43.043,A00477_A00055,False
134,A00777,A01124,2024-08-25 12:01:59.786,A00777_A01124,True
135,A01124,A00777,2024-08-25 12:01:59.786,A01124_A00777,False
136,A00777,A00546,2024-08-25 12:02:05.979,A00777_A00546,True
137,A00546,A00777,2024-08-25 12:02:05.979,A00546_A00777,False
138,A00777,A00477,2024-08-25 12:02:11.086,A00777_A00477,True
139,A00477,A00777,2024-08-25 12:02:11.086,A00477_A00777,False
140,A02732,A00105,2024-08-25 18:31:31.995,A02732_A00105,True
141,A00105,A02732,2024-08-25 18:31:31.995,A00105_A02732,False
142,A02732,A00045,2024-08-25 18:32:55.413,A02732_A00045,True
143,A00045,A02732,2024-08-25 18:32:55.413,A00045_A02732,False
144,A01722,A00349,2024-08-25 18:33:02.238,A01722_A00349,True
145,A00349,A01722,2024-08-25 18:33:02.238,A00349_A01722,False
146,A00118,A00697,2024-08-25 18:33:20.450,A00118_A00697,True
147,A00697,A00118,2024-08-25 18:33:20.450,A00697_A00118,False
148,A01616,A00439,2024-08-25 18:33:44.751,A01616_A00439,True
149,A00439,A01616,2024-08-25 18:33:44.751,A00439_A01616,False
150,A00349,A02673,2024-08-25 18:34:13.827,A00349_A02673,True
151,A02673,A00349,2024-08-25 18:34:13.827,A02673_A00349,False
152,A03175,A02909,2024-08-25 18:40:40.154,A03175_A02909,True
153,A02909,A03175,2024-08-25 18:40:40.154,A02909_A03175,False
154,A03177,A02556,2024-08-25 18:40:41.687,A03177_A02556,True
155,A02556,A03177,2024-08-25 18:40:41.687,A02556_A03177,False
156,A03175,A02556,2024-08-25 18:40:48.243,A03175_A02556,True
157,A02556,A03175,2024-08-25 18:40:48.243,A02556_A03175,False
158,A03100,A00586,2024-08-25 18:40:54.253,A03100_A00586,True
159,A00586,A03100,2024-08-25 18:40:54.253,A00586_A03100,False
160,A01042,A00190,2024-08-25 18:41:25.462,A01042_A00190,True
161,A00190,A01042,2024-08-25 18:41:25.462,A00190_A01042,False
162,A00513,A00046,2024-08-25 18:41:30.202,A00513_A00046,True
163,A00046,A00513,2024-08-25 18:41:30.202,A00046_A00513,False
164,A00474,A00190,2024-08-25 18:41:30.866,A00474_A00190,True
165,A00190,A00474,2024-08-25 18:41:30.866,A00190_A00474,False
166,A01886,A02863,2024-08-25 19:09:57.353,A01886_A02863,True
167,A02863,A01886,2024-08-25 19:09:57.353,A02863_A01886,False
168,A01677,A03175,2024-08-25 19:11:16.733,A01677_A03175,True
169,A03175,A01677,2024-08-25 19:11:16.733,A03175_A01677,False
170,A01677,A02707,2024-08-25 19:11:22.790,A01677_A02707,True
171,A02707,A01677,2024-08-25 19:11:22.790,A02707_A01677,False
172,A02526,A02270,2024-08-25 19:11:25.866,A02526_A02270,True
173,A02270,A02526,2024-08-25 19:11:25.866,A02270_A02526,False
174,A01677,A03177,2024-08-25 19:11:27.062,A01677_A03177,True
175,A03177,A01677,2024-08-25 19:11:27.062,A03177_A01677,False
176,A02518,A02270,2024-08-25 19:11:29.323,A02518_A02270,True
177,A02270,A02518,2024-08-25 19:11:29.323,A02270_A02518,False
178,A00513,A01447,2024-08-25 19:13:00.052,A00513_A01447,True
179,A01447,A00513,2024-08-25 19:13:00.052,A01447_A00513,False
180,A01476,A01447,2024-08-25 19:13:12.677,A01476_A01447,True
181,A01447,A01476,2024-08-25 19:13:12.677,A01447_A01476,False
182,A00473,A00372,2024-08-25 19:13:29.954,A00473_A00372,True
183,A00372,A00473,2024-08-25 19:13:29.954,A00372_A00473,False
184,A01722,A00300,2024-08-25 19:14:31.725,A01722_A00300,True
185,A00300,A01722,2024-08-25 19:14:31.725,A00300_A01722,False
186,A00473,A01452,2024-08-25 19:14:37.438,A00473_A01452,True
187,A01452,A00473,2024-08-25 19:14:37.438,A01452_A00473,False
188,A02265,A01452,2024-08-25 19:14:41.299,A02265_A01452,True
189,A01452,A02265,2024-08-25 19:14:41.299,A01452_A02265,False
190,A00473,A00954,2024-08-25 19:15:36.834,A00473_A00954,True
191,A00954,A00473,2024-08-25 19:15:36.834,A00954_A00473,False
192,A01722,A02163,2024-08-25 19:15:41.474,A01722_A02163,True
193,A02163,A01722,2024-08-25 19:15:41.474,A02163_A01722,False
194,A01722,A02417,2024-08-25 19:16:05.809,A01722_A02417,True
195,A02417,A01722,2024-08-25 19:16:05.809,A02417_A01722,False
196,A00114,A02846,2024-08-25 19:16:06.049,A00114_A02846,True
197,A02846,A00114,2024-08-25 19:16:06.049,A02846_A00114,False
198,A00300,A02417,2024-08-25 19:16:26.506,A00300_A02417,True
199,A02417,A00300,2024-08-25 19:16:26.506,A02417_A00300,False
200,A03177,A02846,2024-08-25 19:16:47.843,A03177_A02846,True
201,A02846,A03177,2024-08-25 19:16:47.843,A02846_A03177,False
202,A03175,A02846,2024-08-25 19:16:52.658,A03175_A02846,True
203,A02846,A03175,2024-08-25 19:16:52.658,A02846_A03175,False
204,A01437,A02450,2024-08-25 19:17:10.982,A01437_A02450,True
205,A02450,A01437,2024-08-25 19:17:10.982,A02450_A01437,False
206,A01722,A00112,2024-08-25 19:17:56.494,A01722_A00112,True
207,A00112,A01722,2024-08-25 19:17:56.494,A00112_A01722,False
208,A00709,A00255,2024-08-25 19:19:38.366,A00709_A00255,True
209,A00255,A00709,2024-08-25 19:19:38.366,A00255_A00709,False
210,A00709,A00530,2024-08-25 19:19:51.103,A00709_A00530,True
211,A00530,A00709,2024-08-25 19:19:51.103,A00530_A00709,False
212,A02504,A01722,2024-08-25 19:20:05.683,A02504_A01722,True
213,A01722,A02504,2024-08-25 19:20:05.683,A01722_A02504,False
214,A01286,A01722,2024-08-25 19:20:22.403,A01286_A01722,True
215,A01722,A01286,2024-08-25 19:20:22.403,A01722_A01286,False
216,A04003,A01722,2024-08-25 19:20:52.362,A04003_A01722,True
217,A01722,A04003,2024-08-25 19:20:52.362,A01722_A04003,False
218,A04003,A02504,2024-08-25 19:21:15.654,A04003_A02504,True
219,A02504,A04003,2024-08-25 19:21:15.654,A02504_A04003,False
220,A00112,A01286,2024-08-25 19:22:04.182,A00112_A01286,True
221,A01286,A00112,2024-08-25 19:22:04.182,A01286_A00112,False
222,A00114,A03766,2024-08-25 19:22:21.999,A00114_A03766,True
223,A03766,A00114,2024-08-25 19:22:21.999,A03766_A00114,False
224,A00114,A01447,2024-08-25 19:22:43.237,A00114_A01447,True
225,A01447,A00114,2024-08-25 19:22:43.237,A01447_A00114,False
226,A03768,A02446,2024-08-25 19:22:47.882,A03768_A02446,True
227,A02446,A03768,2024-08-25 19:22:47.882,A02446_A03768,False
228,A03907,A02446,2024-08-25 19:22:57.910,A03907_A02446,True
229,A02446,A03907,2024-08-25 19:22:57.910,A02446_A03907,False
230,A00114,A02732,2024-08-25 19:23:03.082,A00114_A02732,True
231,A02732,A00114,2024-08-25 19:23:03.082,A02732_A00114,False
232,A04003,A01286,2024-08-25 19:23:34.787,A04003_A01286,True
233,A01286,A04003,2024-08-25 19:23:34.787,A01286_A04003,False
234,A02504,A00112,2024-08-25 19:23:36.403,A02504_A00112,True
235,A00112,A02504,2024-08-25 19:23:36.403,A00112_A02504,False
236,A02223,A01854,2024-08-25 19:23:39.044,A02223_A01854,True
237,A01854,A02223,2024-08-25 19:23:39.044,A01854_A02223,False
238,A02176,A01854,2024-08-25 19:23:44.658,A02176_A01854,True
239,A01854,A02176,2024-08-25 19:23:44.658,A01854_A02176,False
240,A00546,A01124,2024-08-25 11:59:08.995,A00546_A01124,True
241,A01124,A00546,2024-08-25 11:59:08.995,A01124_A00546,False
242,A00265,A00348,2024-08-25 11:59:23.119,A00265_A00348,True
243,A00348,A00265,2024-08-25 11:59:23.119,A00348_A00265,False
244,A00473,A01124,2024-08-25 11:59:27.438,A00473_A01124,True
245,A01124,A00473,2024-08-25 11:59:27.438,A01124_A00473,False
246,A00546,A01313,2024-08-25 11:59:37.603,A00546_A01313,True
247,A01313,A00546,2024-08-25 11:59:37.603,A01313_A00546,False
248,A00473,A00777,2024-08-25 12:00:30.867,A00473_A00777,True
249,A00777,A00473,2024-08-25 12:00:30.867,A00777_A00473,False
250,A01124,A00477,2024-08-25 12:00:42.667,A01124_A00477,True
251,A00477,A01124,2024-08-25 12:00:42.667,A00477_A01124,False
252,A00055,A00777,2024-08-25 12:00:51.371,A00055_A00777,True
253,A00777,A00055,2024-08-25 12:00:51.371,A00777_A00055,False
254,A00477,A00546,2024-08-25 12:01:21.136,A00477_A00546,True
255,A00546,A00477,2024-08-25 12:01:21.136,A00546_A00477,False
256,A00055,A00546,2024-08-25 12:01:34.518,A00055_A00546,True
257,A00546,A00055,2024-08-25 12:01:34.518,A00546_A00055,False
258,A01124,A00055,2024-08-25 12:01:49.471,A01124_A00055,True
259,A00055,A01124,2024-08-25 12:01:49.471,A00055_A01124,False
260,A00473,A00477,2024-08-25 12:02:30.535,A00473_A00477,True
261,A00477,A00473,2024-08-25 12:02:30.535,A00477_A00473,False
262,A00477,A00017,2024-08-25 12:02:42.447,A00477_A00017,True
263,A00017,A00477,2024-08-25 12:02:42.447,A00017_A00477,False
264,A00546,A00017,2024-08-25 12:02:44.816,A00546_A00017,True
265,A00017,A00546,2024-08-25 12:02:44.816,A00017_A00546,False
266,A00473,A00546,2024-08-25 12:03:07.178,A00473_A00546,True
267,A00546,A00473,2024-08-25 12:03:07.178,A00546_A00473,False
268,A00777,A00016,2024-08-25 12:03:22.531,A00777_A00016,True
269,A00016,A00777,2024-08-25 12:03:22.531,A00016_A00777,False
270,A01313,A00016,2024-08-25 12:03:24.315,A01313_A00016,True
271,A00016,A01313,2024-08-25 12:03:24.315,A00016_A01313,False
272,A00055,A00016,2024-08-25 12:03:24.727,A00055_A00016,True
273,A00016,A00055,2024-08-25 12:03:24.727,A00016_A00055,False
274,A00477,A00016,2024-08-25 12:03:30.094,A00477_A00016,True
275,A00016,A00477,2024-08-25 12:03:30.094,A00016_A00477,False
276,A00473,A01204,2024-08-25 12:04:04.554,A00473_A01204,True
277,A01204,A00473,2024-08-25 12:04:04.554,A01204_A00473,False
278,A00473,A00065,2024-08-25 12:04:28.943,A00473_A00065,True
279,A00065,A00473,2024-08-25 12:04:28.943,A00065_A00473,False
280,A00017,A01204,2024-08-25 12:04:34.037,A00017_A01204,True
281,A01204,A00017,2024-08-25 12:04:34.037,A01204_A00017,False
282,A00777,A01204,2024-08-25 12:04:40.315,A00777_A01204,True
283,A01204,A00777,2024-08-25 12:04:40.315,A01204_A00777,False
284,A00017,A00777,2024-08-25 12:05:03.479,A00017_A00777,True
285,A00777,A00017,2024-08-25 12:05:03.479,A00777_A00017,False
286,A00114,A01204,2024-08-25 12:05:08.314,A00114_A01204,True
287,A01204,A00114,2024-08-25 12:05:08.314,A01204_A00114,False
288,A00777,A04018,2024-08-25 12:05:13.817,A00777_A04018,True
289,A04018,A00777,2024-08-25 12:05:13.817,A04018_A00777,False
290,A00777,A00114,2024-08-25 12:05:20.693,A00777_A00114,True
291,A00114,A00777,2024-08-25 12:05:20.693,A00114_A00777,False
292,A00114,A00473,2024-08-25 12:06:10.935,A00114_A00473,True
293,A00473,A00114,2024-08-25 12:06:10.935,A00473_A00114,False
294,A00114,A00041,2024-08-25 12:07:05.827,A00114_A00041,True
295,A00041,A00114,2024-08-25 12:07:05.827,A00041_A00114,False
296,A00114,A00017,2024-08-25 12:07:24.790,A00114_A00017,True
297,A00017,A00114,2024-08-25 12:07:24.790,A00017_A00114,False
298,A00114,A00055,2024-08-25 12:07:39.466,A00114_A00055,True
299,A00055,A00114,2024-08-25 12:07:39.466,A00055_A00114,False
300,A00114,A00016,2024-08-25 12:08:05.015,A00114_A00016,True
301,A00016,A00114,2024-08-25 12:08:05.015,A00016_A00114,False
302,A00114,A00546,2024-08-25 12:09:23.632,A00114_A00546,True
303,A00546,A00114,2024-08-25 12:09:23.632,A00546_A00114,False
304,A00473,A00016,2024-08-25 12:13:49.642,A00473_A00016,True
305,A00016,A00473,2024-08-25 12:13:49.642,A00016_A00473,False
306,A04018,A00113,2024-08-25 12:13:57.675,A04018_A00113,True
307,A00113,A04018,2024-08-25 12:13:57.675,A00113_A04018,False
308,A04018,A00065,2024-08-25 12:15:13.299,A04018_A00065,True
309,A00065,A04018,2024-08-25 12:15:13.299,A00065_A04018,False
310,A00017,A00064,2024-08-25 12:15:34.134,A00017_A00064,True
311,A00064,A00017,2024-08-25 12:15:34.134,A00064_A00017,False
312,A00055,A00064,2024-08-25 12:15:36.814,A00055_A00064,True
313,A00064,A00055,2024-08-25 12:15:36.814,A00064_A00055,False
314,A00113,A00065,2024-08-25 12:15:39.967,A00113_A00065,True
315,A00065,A00113,2024-08-25 12:15:39.967,A00065_A00113,False
316,A00065,A00017,2024-08-25 12:15:59.187,A00065_A00017,True
317,A00017,A00065,2024-08-25 12:15:59.187,A00017_A00065,False
318,A00065,A00055,2024-08-25 12:16:15.771,A00065_A00055,True
319,A00055,A00065,2024-08-25 12:16:15.771,A00055_A00065,False
320,A00114,A00113,2024-08-25 12:16:22.475,A00114_A00113,True
321,A00113,A00114,2024-08-25 12:16:22.475,A00113_A00114,False
322,A00064,A00065,2024-08-25 12:16:49.503,A00064_A00065,True
323,A00065,A00064,2024-08-25 12:16:49.503,A00065_A00064,False
324,A00114,A00064,2024-08-25 12:17:05.599,A00114_A00064,True
325,A00064,A00114,2024-08-25 12:17:05.599,A00064_A00114,False
326,A00065,A01313,2024-08-25 12:17:36.840,A00065_A01313,True
327,A01313,A00065,2024-08-25 12:17:36.840,A01313_A00065,False
328,A04018,A00546,2024-08-25 12:35:16.483,A04018_A00546,True
329,A00546,A04018,2024-08-25 12:35:16.483,A00546_A04018,False
330,A00064,A00113,2024-08-25 12:35:19.226,A00064_A00113,True
331,A00113,A00064,2024-08-25 12:35:19.226,A00113_A00064,False
332,A04018,A01722,2024-08-25 12:35:25.415,A04018_A01722,True
333,A01722,A04018,2024-08-25 12:35:25.415,A01722_A04018,False
334,A00113,A00546,2024-08-25 12:35:28.362,A00113_A00546,True
335,A00546,A00113,2024-08-25 12:35:28.362,A00546_A00113,False
336,A00064,A00546,2024-08-25 12:35:34.327,A00064_A00546,True
337,A00546,A00064,2024-08-25 12:35:34.327,A00546_A00064,False
338,A00114,A01722,2024-08-25 12:36:19.307,A00114_A01722,True
339,A01722,A00114,2024-08-25 12:36:19.307,A01722_A00114,False
340,A01204,A00064,2024-08-25 12:36:54.202,A01204_A00064,True
341,A00064,A01204,2024-08-25 12:36:54.202,A00064_A01204,False
342,A00477,A00064,2024-08-25 12:37:03.254,A00477_A00064,True
343,A00064,A00477,2024-08-25 12:37:03.254,A00064_A00477,False
344,A04018,A00064,2024-08-25 12:37:05.663,A04018_A00064,True
345,A00064,A04018,2024-08-25 12:37:05.663,A00064_A04018,False
346,A04018,A01204,2024-08-25 12:37:13.920,A04018_A01204,True
347,A01204,A04018,2024-08-25 12:37:13.920,A01204_A04018,False
348,A04018,A00055,2024-08-25 12:37:26.442,A04018_A00055,True
349,A00055,A04018,2024-08-25 12:37:26.442,A00055_A04018,False
350,A00114,A00477,2024-08-25 12:37:34.355,A00114_A00477,True
351,A00477,A00114,2024-08-25 12:37:34.355,A00477_A00114,False
352,A00477,A01204,2024-08-25 12:38:07.016,A00477_A01204,True
353,A01204,A00477,2024-08-25 12:38:07.016,A01204_A00477,False
354,A01204,A01313,2024-08-25 12:38:35.690,A01204_A01313,True
355,A01313,A01204,2024-08-25 12:38:35.690,A01313_A01204,False
356,A01204,A00055,2024-08-25 12:38:44.777,A01204_A00055,True
357,A00055,A01204,2024-08-25 12:38:44.777,A00055_A01204,False
358,A00064,A01313,2024-08-25 12:38:46.178,A00064_A01313,True
359,A01313,A00064,2024-08-25 12:38:46.178,A01313_A00064,False
360,A04018,A01313,2024-08-25 12:38:52.042,A04018_A01313,True
361,A01313,A04018,2024-08-25 12:38:52.042,A01313_A04018,False
362,A01204,A00546,2024-08-25 12:39:03.554,A01204_A00546,True
363,A00546,A01204,2024-08-25 12:39:03.554,A00546_A01204,False
364,A01204,A00113,2024-08-25 12:39:25.326,A01204_A00113,True
365,A00113,A01204,2024-08-25 12:39:25.326,A00113_A01204,False
366,A01204,A01722,2024-08-25 12:39:41.015,A01204_A01722,True
367,A01722,A01204,2024-08-25 12:39:41.015,A01722_A01204,False
368,A00055,A00113,2024-08-25 12:44:35.737,A00055_A00113,True
369,A00113,A00055,2024-08-25 12:44:35.737,A00113_A00055,False
370,A01313,A00113,2024-08-25 12:48:41.914,A01313_A00113,True
371,A00113,A01313,2024-08-25 12:48:41.914,A00113_A01313,False
372,A01470,A01407,2024-08-25 12:56:47.282,A01470_A01407,True
373,A01407,A01470,2024-08-25 12:56:47.282,A01407_A01470,False
374,A01042,A01470,2024-08-25 12:57:20.194,A01042_A01470,True
375,A01470,A01042,2024-08-25 12:57:20.194,A01470_A01042,False
376,A01042,A01407,2024-08-25 12:59:30.518,A01042_A01407,True
377,A01407,A01042,2024-08-25 12:59:30.518,A01407_A01042,False
378,A00035,A00288,2024-08-25 13:00:47.703,A00035_A00288,True
379,A00288,A00035,2024-08-25 13:00:47.703,A00288_A00035,False
380,A04018,A04008,2024-08-25 13:20:43.843,A04018_A04008,True
381,A04008,A04018,2024-08-25 13:20:43.843,A04008_A04018,False
382,A04018,A00041,2024-08-25 13:26:45.590,A04018_A00041,True
383,A00041,A04018,2024-08-25 13:26:45.590,A00041_A04018,False
384,A01722,A00041,2024-08-25 13:26:51.731,A01722_A00041,True
385,A00041,A01722,2024-08-25 13:26:51.731,A00041_A01722,False
386,A04018,A00375,2024-08-25 13:26:59.600,A04018_A00375,True
387,A00375,A04018,2024-08-25 13:26:59.600,A00375_A04018,False
388,A01722,A00375,2024-08-25 13:27:09.302,A01722_A00375,True
389,A00375,A01722,2024-08-25 13:27:09.302,A00375_A01722,False
390,A03843,A02276,2024-08-25 18:31:42.682,A03843_A02276,True
391,A02276,A03843,2024-08-25 18:31:42.682,A02276_A03843,False
392,A02732,A03806,2024-08-25 18:31:46.219,A02732_A03806,True
393,A03806,A02732,2024-08-25 18:31:46.219,A03806_A02732,False
394,A02176,A03232,2024-08-25 18:32:03.546,A02176_A03232,True
395,A03232,A02176,2024-08-25 18:32:03.546,A03232_A02176,False
396,A02234,A00450,2024-08-25 18:32:16.911,A02234_A00450,True
397,A00450,A02234,2024-08-25 18:32:16.911,A00450_A02234,False
398,A01722,A02673,2024-08-25 18:32:37.706,A01722_A02673,True
399,A02673,A01722,2024-08-25 18:32:37.706,A02673_A01722,False
400,A02176,A02958,2024-08-25 18:32:42.090,A02176_A02958,True
401,A02958,A02176,2024-08-25 18:32:42.090,A02958_A02176,False
402,A02234,A01779,2024-08-25 18:32:52.529,A02234_A01779,True
403,A01779,A02234,2024-08-25 18:32:52.529,A01779_A02234,False
404,A02732,A00045,2024-08-25 18:32:55.411,A02732_A00045,True
405,A00045,A02732,2024-08-25 18:32:55.411,A00045_A02732,False
406,A00602,A00439,2024-08-25 18:33:56.742,A00602_A00439,True
407,A00439,A00602,2024-08-25 18:33:56.742,A00439_A00602,False
408,A00886,A00439,2024-08-25 18:33:57.474,A00886_A00439,True
409,A00439,A00886,2024-08-25 18:33:57.474,A00439_A00886,False
410,A00098,A00546,2024-08-25 18:34:41.950,A00098_A00546,True
411,A00546,A00098,2024-08-25 18:34:41.950,A00546_A00098,False
412,A00039,A00546,2024-08-25 18:34:44.934,A00039_A00546,True
413,A00546,A00039,2024-08-25 18:34:44.934,A00546_A00039,False
414,A00098,A02863,2024-08-25 18:34:55.073,A00098_A02863,True
415,A02863,A00098,2024-08-25 18:34:55.073,A02863_A00098,False
416,A00546,A02863,2024-08-25 18:35:04.509,A00546_A02863,True
417,A02863,A00546,2024-08-25 18:35:04.509,A02863_A00546,False
418,A00039,A02863,2024-08-25 18:35:08.163,A00039_A02863,True
419,A02863,A00039,2024-08-25 18:35:08.163,A02863_A00039,False
420,A04012,A02301,2024-08-25 18:35:36.863,A04012_A02301,True
421,A02301,A04012,2024-08-25 18:35:36.863,A02301_A04012,False
422,A04012,A03005,2024-08-25 18:36:41.763,A04012_A03005,True
423,A03005,A04012,2024-08-25 18:36:41.763,A03005_A04012,False
424,A02301,A03005,2024-08-25 18:37:05.765,A02301_A03005,True
425,A03005,A02301,2024-08-25 18:37:05.765,A03005_A02301,False
426,A02892,A01405,2024-08-25 18:37:18.122,A02892_A01405,True
427,A01405,A02892,2024-08-25 18:37:18.122,A01405_A02892,False
428,A02891,A01405,2024-08-25 18:37:20.322,A02891_A01405,True
429,A01405,A02891,2024-08-25 18:37:20.322,A01405_A02891,False
430,A02895,A01405,2024-08-25 18:37:20.578,A02895_A01405,True
431,A01405,A02895,2024-08-25 18:37:20.578,A01405_A02895,False
432,A01194,A00568,2024-08-25 18:37:56.565,A01194_A00568,True
433,A00568,A01194,2024-08-25 18:37:56.565,A00568_A01194,False
434,A01722,A00110,2024-08-25 18:38:50.846,A01722_A00110,True
435,A00110,A01722,2024-08-25 18:38:50.846,A00110_A01722,False
436,A00349,A00110,2024-08-25 18:39:26.648,A00349_A00110,True
437,A00110,A00349,2024-08-25 18:39:26.648,A00110_A00349,False
438,A02707,A02556,2024-08-25 18:39:41.934,A02707_A02556,True
439,A02556,A02707,2024-08-25 18:39:41.934,A02556_A02707,False
440,A02707,A02909,2024-08-25 18:39:46.699,A02707_A02909,True
441,A02909,A02707,2024-08-25 18:39:46.699,A02909_A02707,False
442,A01722,A01699,2024-08-25 18:40:10.783,A01722_A01699,True
443,A01699,A01722,2024-08-25 18:40:10.783,A01699_A01722,False
444,A02560,A00831,2024-08-25 18:40:20.910,A02560_A00831,True
445,A00831,A02560,2024-08-25 18:40:20.910,A00831_A02560,False
446,A03177,A02909,2024-08-25 18:40:34.806,A03177_A02909,True
447,A02909,A03177,2024-08-25 18:40:34.806,A02909_A03177,False
448,A01476,A00046,2024-08-25 18:41:36.346,A01476_A00046,True
449,A00046,A01476,2024-08-25 18:41:36.346,A00046_A01476,False
450,A01476,A01437,2024-08-25 18:41:43.737,A01476_A01437,True
451,A01437,A01476,2024-08-25 18:41:43.737,A01437_A01476,False
452,A02722,A00190,2024-08-25 18:41:59.087,A02722_A00190,True
453,A00190,A02722,2024-08-25 18:41:59.087,A00190_A02722,False
454,A01722,A01195,2024-08-25 18:42:13.789,A01722_A01195,True
455,A01195,A01722,2024-08-25 18:42:13.789,A01195_A01722,False
456,A04003,A00112,2024-08-25 19:23:50.453,A04003_A00112,True
457,A00112,A04003,2024-08-25 19:23:50.453,A00112_A04003,False
458,A02504,A01286,2024-08-25 19:23:58.970,A02504_A01286,True
459,A01286,A02504,2024-08-25 19:23:58.970,A01286_A02504,False
460,A00113,A03311,2024-08-25 19:24:28.233,A00113_A03311,True
461,A03311,A00113,2024-08-25 19:24:28.233,A03311_A00113,False
462,A01722,A02498,2024-08-25 19:25:52.345,A01722_A02498,True
463,A02498,A01722,2024-08-25 19:25:52.345,A02498_A01722,False
464,A00114,A00062,2024-08-25 19:26:04.648,A00114_A00062,True
465,A00062,A00114,2024-08-25 19:26:04.648,A00062_A00114,False
466,A02732,A02846,2024-08-25 19:26:17.199,A02732_A02846,True
467,A02846,A02732,2024-08-25 19:26:17.199,A02846_A02732,False
468,A00113,A00764,2024-08-25 19:26:21.659,A00113_A00764,True
469,A00764,A00113,2024-08-25 19:26:21.659,A00764_A00113,False
470,A02117,A02481,2024-08-25 19:27:02.642,A02117_A02481,True
471,A02481,A02117,2024-08-25 19:27:02.642,A02481_A02117,False
472,A01722,A03100,2024-08-25 19:27:41.541,A01722_A03100,True
473,A03100,A01722,2024-08-25 19:27:41.541,A03100_A01722,False
474,A01267,A03766,2024-08-25 19:44:32.062,A01267_A03766,True
475,A03766,A01267,2024-08-25 19:44:32.062,A03766_A01267,False
476,A04018,A00349,2024-08-25 19:45:19.134,A04018_A00349,True
477,A00349,A04018,2024-08-25 19:45:19.134,A00349_A04018,False
478,A02732,A00567,2024-08-25 19:47:46.767,A02732_A00567,True
479,A00567,A02732,2024-08-25 19:47:46.767,A00567_A02732,False
480,A00035,A01313,2024-08-25 12:59:49.086,A00035_A01313,True
481,A01313,A00035,2024-08-25 12:59:49.086,A01313_A00035,False
482,A00288,A01313,2024-08-25 13:00:13.567,A00288_A01313,True
483,A01313,A00288,2024-08-25 13:00:13.567,A01313_A00288,False
484,A00777,A03913,2024-08-25 13:01:05.279,A00777_A03913,True
485,A03913,A00777,2024-08-25 13:01:05.279,A03913_A00777,False
